AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO
2011;22312;3;ESCUELA PARTICULAR HUILLON;14;14105;Mᦩl;3;1;110;7;10;6;5;3;9;0;0;40;7;4;3;3;6;3;0;0;26;1;0;2;0;2;0;0;0;5;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22313;1;COLEGIO CARDENAL RAUL SILVA HENRIQUEZ;14;14107;Paillaco;3;0;110;12;11;10;8;12;19;13;8;93;10;12;16;14;11;15;23;19;120;0;0;1;0;1;0;0;0;2;0;0;1;0;1;0;1;2;5;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;2
2011;22313;1;COLEGIO CARDENAL RAUL SILVA HENRIQUEZ;14;14107;Paillaco;3;0;310;11;14;18;13;0;0;0;0;56;29;24;18;12;0;0;0;0;83;3;0;1;2;0;0;0;0;6;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;2;0;0;1;0;0;0;0;0;1
2011;22315;8;ESCUELA PARTICULAR CAUPOLICAN;14;14201;La Uni󮻳;1;110;3;3;4;2;4;3;10;6;35;2;1;1;4;0;1;4;3;16;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;2;1
2011;22316;6;ESCUELA PARTICULAR INAQUE;14;14105;Mᦩl;3;1;110;1;5;2;2;1;1;0;0;12;3;2;3;1;0;0;0;0;9;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22316;6;ESCUELA PARTICULAR INAQUE;14;14105;Mᦩl;3;1;167;0;0;5;0;0;0;0;0;5;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
2011;22317;4;ESCUELA PARTICULAR SAN ANTONIO;14;14107;Paillaco;3;1;110;14;11;13;9;7;8;8;15;85;5;6;10;4;10;3;14;12;64;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22319;0;COLEGIO PRINCIPE DE ASTURIAS;14;14101;Valdivia;3;0;110;28;23;30;32;0;0;0;0;113;27;17;15;26;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22322;0;FAYOL SCHOOL;10;10303;Purranque;3;0;110;14;11;12;15;15;11;20;15;113;10;9;14;14;11;11;14;12;95;3;1;1;0;0;0;0;0;5;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
2011;22322;0;FAYOL SCHOOL;10;10303;Purranque;3;0;310;14;11;7;8;0;0;0;0;40;18;11;15;15;0;0;0;0;59;5;6;0;0;0;0;0;0;11;4;4;0;0;0;0;0;0;8;7;2;0;0;0;0;0;0;9;5;0;0;0;0;0;0;0;5
2011;22323;9;ESCUELA PARTICULAR LA POZA;10;10303;Purranque;3;1;110;1;4;9;2;3;5;1;4;29;4;0;2;4;5;3;4;2;24;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2011;22325;5;ESCUELA PARTICULAR CHOVI-SAN JUAN;10;10205;Dalcahue;3;1;110;8;6;8;9;13;10;11;8;73;6;6;4;2;6;9;12;6;51;0;0;1;2;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22327;1;COLEGIO GABRIELA MISTRAL;10;10208;Quell󮻳;0;110;37;33;31;29;38;36;33;33;270;34;39;39;29;43;38;41;43;306;0;2;1;0;1;0;1;0;5;2;1;0;0;0;1;3;2;9;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;7
2011;22329;8;LICEO TECNICO PROFESIONAL INMACULADA CONCEPCI;10;10202;Ancud;3;0;310;0;0;0;0;0;0;0;0;0;87;105;0;0;0;0;0;0;192;0;0;0;0;0;0;0;0;0;3;7;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;6
2011;22329;8;LICEO TECNICO PROFESIONAL INMACULADA CONCEPCI;10;10202;Ancud;3;0;610;0;0;0;0;0;0;0;0;0;0;0;75;76;0;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;6
2011;22330;1;CENTRO EDUCACIONAL SAN AGUSTIN;10;10208;Quell󮻳;0;110;5;12;9;7;8;12;9;10;72;10;8;11;7;11;10;9;11;77;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2011;22330;1;CENTRO EDUCACIONAL SAN AGUSTIN;10;10208;Quell󮻳;0;310;11;15;8;6;0;0;0;0;40;6;9;10;13;0;0;0;0;38;4;0;3;0;0;0;0;0;7;4;4;0;1;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22333;6;ESCUELA FRANCIA;14;14101;Valdivia;2;0;110;23;21;29;26;40;38;50;51;278;18;30;23;31;33;35;38;42;250;2;1;2;6;0;6;3;0;20;0;1;2;0;0;0;1;2;6;4;1;1;1;0;2;1;2;12;2;0;0;0;1;1;3;1;8
2011;22334;4;ESCUELA PARTICULAR EL ARRAYAN;10;10205;Dalcahue;3;0;110;0;0;18;22;19;15;20;18;112;0;0;19;15;16;21;14;13;98;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22337;9;ESCUELA PARTICULAR LOS CASTANOS;14;14202;Futrono;3;0;110;13;7;7;15;11;9;11;12;85;11;18;13;10;14;19;14;14;113;2;0;2;1;2;1;2;0;10;0;0;2;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22338;7;ESCUELA PARTICULAR PEDERNAL ALTO;10;10105;Frutillar;3;1;110;2;3;3;4;3;1;0;0;16;0;2;2;1;1;5;0;0;11;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
2011;22339;5;COLEGIO GHANDI;14;14101;Valdivia;3;0;110;36;44;29;32;31;23;22;18;235;29;25;24;20;28;16;15;18;175;1;4;0;0;3;1;2;1;12;1;0;0;0;0;1;0;0;2;0;1;1;0;1;0;0;1;4;0;0;0;0;0;0;0;0;0
2011;22340;9;ESCUELA PARTICULAR EL COPIHUE;10;10105;Frutillar;3;1;110;0;4;0;3;1;1;0;0;9;3;1;1;0;5;3;0;0;13;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1
2011;22342;5;ESCUELA PARTICULAR DELIA DOMINGUEZ;10;10301;Osorno;3;0;110;12;9;16;11;13;14;0;0;75;9;7;10;3;4;4;0;0;37;1;1;0;1;1;0;0;0;4;2;1;0;0;0;0;0;0;3;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0
2011;22343;3;COLEGIO SAN SEBASTIAN;10;10102;Calbuco;3;1;110;13;18;15;17;18;14;15;8;118;15;13;16;15;14;18;13;13;117;2;2;0;1;3;1;4;1;14;2;0;0;0;0;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22346;8;ESCUELA PARTICULAR SANTA ROSA;10;10106;Los Muermos;3;1;110;1;5;5;2;1;4;0;0;18;1;0;1;4;2;4;0;0;12;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22347;6;ESCUELA PARTICULAR BIRMANIA;10;10101;Puerto Montt;3;1;110;2;1;3;0;2;1;0;0;9;1;0;1;2;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2011;22348;4;ESCUELA PARTICULAR SAGRADO CORAZON;10;10108;Maull�3;1;110;2;2;2;1;1;0;0;0;8;1;2;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22349;2;ESCUELA PARTICULAR SICHAHUE;14;14202;Futrono;3;1;110;0;0;2;4;3;2;0;0;11;0;1;3;1;1;4;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22351;4;INSTITUTO INMACULADA CONCEPCION;14;14101;Valdivia;3;0;110;34;21;20;32;31;23;29;32;222;31;51;49;39;41;42;32;46;331;1;0;1;1;0;2;1;0;6;1;0;0;0;0;2;4;0;7;0;0;1;0;0;0;0;0;1;2;0;0;1;0;0;1;0;4
2011;22351;4;INSTITUTO INMACULADA CONCEPCION;14;14101;Valdivia;3;0;310;24;29;23;17;0;0;0;0;93;46;42;31;42;0;0;0;0;161;0;1;2;0;0;0;0;0;3;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22352;2;ESCUELA PARTICULAR EL DESPERTAR;14;14204;Rio Bueno;3;1;110;8;8;18;8;5;9;17;5;78;10;7;5;10;10;13;12;4;71;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2011;22353;0;ESCUELA PARTICULAR TRULLUN MAPU;14;14108;Panguipulli;3;1;110;4;0;2;0;2;1;0;0;9;3;0;1;0;5;2;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22354;9;ESCUELA EL MAITEN;14;14201;La Uni󮻲;0;110;17;17;18;15;27;31;17;28;170;19;12;20;23;25;31;26;22;178;0;3;2;0;0;0;0;0;5;1;2;1;1;0;0;0;0;5;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2
2011;22354;9;ESCUELA EL MAITEN;14;14201;La Uni󮻲;0;363;3;0;5;0;0;0;0;0;8;7;0;20;0;0;0;0;0;27;1;0;0;0;0;0;0;0;1;2;0;7;0;0;0;0;0;9;5;0;8;0;0;0;0;0;13;8;0;7;0;0;0;0;0;15;0
2011;22355;7;COLEGIO SAN ANDRES;10;10301;Osorno;3;0;110;6;1;5;6;8;6;8;9;49;5;5;6;4;3;5;8;9;45;0;0;1;0;0;0;2;0;3;0;1;0;0;0;1;1;0;3;0;0;1;0;1;0;0;1;3;1;0;0;0;0;0;0;1;2
2011;22356;5;COLEGIO PAIDEIA;10;10101;Puerto Montt;3;0;110;12;13;10;12;12;9;8;6;82;8;6;11;7;9;13;8;6;68;0;1;1;1;0;1;1;1;6;1;0;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1
2011;22358;1;COLEGIO INGLES;10;10303;Purranque;3;0;110;16;16;14;18;18;17;11;17;127;18;12;15;12;12;14;20;15;118;0;2;0;2;1;3;6;0;14;0;0;0;0;1;0;3;3;7;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1
2011;22358;1;COLEGIO INGLES;10;10303;Purranque;3;0;310;12;11;15;13;0;0;0;0;51;23;19;12;16;0;0;0;0;70;2;1;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;3
2011;22360;3;ESC. PARTICULAR NUESTRA SENORA GUADALUPE;14;14103;Lanco;3;1;110;0;4;4;3;2;3;0;0;16;2;1;3;3;2;1;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22361;1;COLEGIO PARTICULAR ANTARES DE ALERCE;10;10101;Puerto Montt;3;0;110;19;15;21;8;14;13;13;18;121;12;17;14;12;17;21;21;13;127;0;0;2;0;1;1;1;0;5;0;0;0;0;2;2;1;0;5;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2011;22361;1;COLEGIO PARTICULAR ANTARES DE ALERCE;10;10101;Puerto Montt;3;0;363;11;0;15;0;0;0;0;0;26;16;0;17;0;0;0;0;0;33;3;0;2;0;0;0;0;0;5;1;0;0;0;0;0;0;0;1;8;0;8;0;0;0;0;0;16;10;0;12;0;0;0;0;0;22
2011;22366;2;COLEGIO ROBERT PACE;10;10101;Puerto Montt;3;0;110;12;20;8;13;12;15;12;9;101;20;12;18;7;14;8;12;7;98;0;3;0;0;2;3;2;0;10;0;0;1;1;5;3;0;0;10;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;4
2011;22367;0;ESCUELA PARTICULAR BOSQUE VERDE;10;10101;Puerto Montt;3;1;110;0;1;3;4;1;6;6;10;31;1;3;1;2;5;3;4;6;25;0;0;0;0;3;0;4;1;8;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22372;7;COMPLEJO EDUCACIONAL SAN CRESCENTE;10;10201;Castro;3;1;110;17;19;15;13;20;19;15;15;133;18;16;20;18;16;13;19;17;137;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2011;22372;7;COMPLEJO EDUCACIONAL SAN CRESCENTE;10;10201;Castro;3;1;310;16;12;5;9;0;0;0;0;42;17;5;13;9;0;0;0;0;44;2;0;1;0;0;0;0;0;3;0;2;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;2
2011;22373;5;ESCUELA PARTICULAR MILLARAY;14;14106;Mariquina;3;1;110;2;3;2;4;1;1;0;0;13;2;2;2;1;3;5;0;0;15;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22374;3;INSTITUTO TECNOLOGICO DEL SUR;14;14101;Valdivia;3;0;110;6;6;14;8;10;13;13;17;87;5;6;6;9;11;10;12;17;76;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;1;0;3;0;1;0;0;0;0;0;1;2;1;0;0;0;0;0;0;1;2
2011;22374;3;INSTITUTO TECNOLOGICO DEL SUR;14;14101;Valdivia;3;0;165;0;0;5;0;0;0;0;0;5;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;8;0;0;0;0;0;8;0;0;3;0;0;0;0;0;3
2011;22374;3;INSTITUTO TECNOLOGICO DEL SUR;14;14101;Valdivia;3;0;310;24;28;0;0;0;0;0;0;52;26;22;0;0;0;0;0;0;48;5;2;0;0;0;0;0;0;7;4;1;0;0;0;0;0;0;5;9;2;0;0;0;0;0;0;11;7;1;0;0;0;0;0;0;8
2011;22374;3;INSTITUTO TECNOLOGICO DEL SUR;14;14101;Valdivia;3;0;363;33;0;66;0;0;0;0;0;99;15;0;35;0;0;0;0;0;50;8;0;0;0;0;0;0;0;8;3;0;3;0;0;0;0;0;6;28;0;48;0;0;0;0;0;76;19;0;14;0;0;0;0;0;33
2011;22374;3;INSTITUTO TECNOLOGICO DEL SUR;14;14101;Valdivia;3;0;410;0;0;9;6;0;0;0;0;15;0;0;17;10;0;0;0;0;27;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;5
2011;22374;3;INSTITUTO TECNOLOGICO DEL SUR;14;14101;Valdivia;3;0;510;0;0;18;14;0;0;0;0;32;0;0;4;7;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;1;0;0;0;0;0;1
2011;22375;1;ESCUELA PARTICULAR ALLA MAPU;10;10202;Ancud;3;1;110;4;2;5;2;4;6;6;1;30;5;3;2;5;6;6;8;9;44;0;1;1;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22380;8;ESCUELA BASICA SECTOR ORIENTE;10;10208;Quell󮻱;0;110;25;24;21;34;35;31;33;47;250;25;25;30;20;20;27;28;34;209;0;0;0;0;1;0;1;1;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;2
2011;22383;2;ESCUELA PARTICULAR ROSALIA OJEDA SANCHEZ;14;14106;Mariquina;3;1;110;4;4;5;5;0;4;0;0;22;1;3;2;1;2;3;0;0;12;0;0;1;0;1;1;0;0;3;0;0;0;0;1;2;0;0;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2011;22388;3;CENTRO DE EDUC. DE ADULTOS SANDROCK;14;14101;Valdivia;3;0;363;26;0;80;0;0;0;0;0;106;29;0;99;0;0;0;0;0;128;11;0;17;0;0;0;0;0;28;11;0;15;0;0;0;0;0;26;10;0;28;0;0;0;0;0;38;25;0;20;0;0;0;0;0;45
2011;22389;1;COLEGIO EBEN-EZER;10;10108;Maull�3;1;110;1;1;0;1;0;2;0;0;5;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22390;5;ESCUELA PARTICULAR CANDELARIA;10;10108;Maull�3;0;110;8;8;8;4;11;7;7;5;58;10;11;10;6;8;16;12;9;82;3;0;0;0;2;1;2;0;8;0;0;1;1;0;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22396;4;ESCUELA PARTICULAR LA COLONIA;10;10107;Llanquihue;3;1;110;0;0;5;2;2;0;0;0;9;1;1;2;2;3;3;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22397;2;COL.TEC.PROF.STA.TERESA DE LOS ANDES;10;10301;Osorno;3;0;165;0;0;17;0;0;0;0;0;17;0;0;9;0;0;0;0;0;9;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;12;0;0;9;0;0;0;0;0;9
2011;22397;2;COL.TEC.PROF.STA.TERESA DE LOS ANDES;10;10301;Osorno;3;0;310;26;28;0;0;0;0;0;0;54;49;51;0;0;0;0;0;0;100;17;10;0;0;0;0;0;0;27;23;17;0;0;0;0;0;0;40;9;4;0;0;0;0;0;0;13;17;10;0;0;0;0;0;0;27
2011;22397;2;COL.TEC.PROF.STA.TERESA DE LOS ANDES;10;10301;Osorno;3;0;363;38;0;55;0;0;0;0;0;93;64;0;79;0;0;0;0;0;143;12;0;6;0;0;0;0;0;18;11;0;4;0;0;0;0;0;15;48;0;46;0;0;0;0;0;94;48;0;33;0;0;0;0;0;81
2011;22397;2;COL.TEC.PROF.STA.TERESA DE LOS ANDES;10;10301;Osorno;3;0;610;0;0;22;24;0;0;0;0;46;0;0;63;65;0;0;0;0;128;0;0;5;1;0;0;0;0;6;0;0;12;3;0;0;0;0;15;0;0;4;2;0;0;0;0;6;0;0;7;6;0;0;0;0;13
2011;22398;0;COLEGIO ALIWEN;14;14101;Valdivia;3;0;110;4;6;5;5;9;7;10;11;57;5;7;5;7;6;5;5;2;42;0;1;0;0;1;0;0;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22398;0;COLEGIO ALIWEN;14;14101;Valdivia;3;0;310;2;7;4;6;0;0;0;0;19;7;4;3;6;0;0;0;0;20;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22400;6;ESCUELA PARTICULAR DOLLINCO;14;14202;Futrono;3;1;110;1;2;1;1;0;1;0;0;6;1;1;1;6;0;4;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
2011;22401;4;CENTRO DE EDUCACION DE ADULTOS ESMERALDA;10;10202;Ancud;3;0;165;0;0;4;0;0;0;0;0;4;0;0;6;0;0;0;0;0;6;0;0;8;0;0;0;0;0;8;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2011;22401;4;CENTRO DE EDUCACION DE ADULTOS ESMERALDA;10;10202;Ancud;3;0;363;8;0;17;0;0;0;0;0;25;25;0;19;0;0;0;0;0;44;17;0;21;0;0;0;0;0;38;15;0;9;0;0;0;0;0;24;9;0;4;0;0;0;0;0;13;7;0;1;0;0;0;0;0;8
2011;22403;0;ESC. DE CULT. Y DIF. ART. FRIDOLINA BARRIENTO;10;10201;Castro;1;0;110;10;10;7;14;16;11;12;7;87;15;14;17;12;12;13;7;6;96;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
2011;22405;7;CENTRO DE EDUCACION DIEGO PORTALES;10;10301;Osorno;3;0;363;14;0;47;0;0;0;0;0;61;11;0;38;0;0;0;0;0;49;1;0;8;0;0;0;0;0;9;0;0;2;0;0;0;0;0;2;1;0;11;0;0;0;0;0;12;2;0;9;0;0;0;0;0;11
2011;22408;1;ESCUELA PARTICULAR JEAN PIAGET;10;10102;Calbuco;3;1;110;2;7;7;2;6;6;8;1;39;7;3;5;7;4;6;5;6;43;0;0;1;0;1;0;0;1;3;0;0;1;0;0;0;1;0;2;0;0;1;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0
2011;22410;3;COLEGIO CREACION OSORNO;10;10301;Osorno;3;0;110;42;31;35;31;34;34;23;16;246;34;35;40;36;37;29;36;19;266;1;3;1;0;2;2;1;2;12;0;0;0;0;4;4;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22410;3;COLEGIO CREACION OSORNO;10;10301;Osorno;3;0;310;23;24;27;12;0;0;0;0;86;40;34;34;39;0;0;0;0;147;3;7;5;0;0;0;0;0;15;4;3;6;2;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22413;8;COLEGIO TENAUN ALTO;10;10205;Dalcahue;3;1;110;3;7;8;9;6;8;9;2;52;2;4;4;6;2;5;8;5;36;0;0;0;1;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22414;6;ESCUELA PAMPA RIOS;14;14204;Rio Bueno;2;0;110;45;36;33;37;43;44;39;36;313;37;32;42;28;27;44;31;37;278;1;0;1;0;3;2;1;1;9;2;0;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1
2011;22415;4;INST. SUPERIOR DE ADMINISTRACION Y TURISMO;14;14101;Valdivia;2;0;410;35;43;43;41;0;0;0;0;162;30;58;30;35;0;0;0;0;153;5;4;7;0;0;0;0;0;16;4;1;2;0;0;0;0;0;7;5;7;11;5;0;0;0;0;28;8;4;2;3;0;0;0;0;17
2011;22415;4;INST. SUPERIOR DE ADMINISTRACION Y TURISMO;14;14101;Valdivia;2;0;610;0;0;14;10;0;0;0;0;24;0;0;20;19;0;0;0;0;39;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3;0;0;1;0;0;0;0;0;1
2011;22416;2;CENTRO EDUCACIONAL INSPROL;10;10101;Puerto Montt;3;0;363;14;0;33;0;0;0;0;0;47;18;0;35;0;0;0;0;0;53;19;0;8;0;0;0;0;0;27;11;0;8;0;0;0;0;0;19;24;0;18;0;0;0;0;0;42;15;0;16;0;0;0;0;0;31
2011;22417;0;ESCUELA PARTICULAR SAN PIO DE PIELTRECINA;10;10306;San Juan De La Costa;3;0;110;2;6;4;8;8;4;5;5;42;2;5;3;4;3;7;6;7;37;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;22418;9;ESCUELA BASICA KIMUN LAWAL;10;10101;Puerto Montt;2;0;110;56;55;65;49;44;53;49;49;420;55;40;49;55;63;46;60;53;421;5;4;0;3;3;4;3;1;23;1;1;2;1;1;2;1;0;9;2;0;0;1;0;2;2;3;10;1;1;0;0;1;1;1;0;5
2011;22419;7;ESCUELA PADRE ALBERTO HURTADO;10;10101;Puerto Montt;2;0;110;35;35;38;43;35;32;40;31;289;25;28;30;29;46;36;34;37;265;2;1;3;1;3;0;0;0;10;6;1;0;1;2;0;1;0;11;3;1;0;0;1;0;0;0;5;2;0;0;0;0;1;1;0;4
2011;22420;0;ESCUELA NUEVA PENSYLVANIA;10;10108;Maull�2;0;110;5;5;7;7;8;10;14;13;69;4;6;12;6;12;13;13;14;80;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;1;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2011;22422;7;COLEGIO CHARLES DARWIN;10;10201;Castro;3;1;110;0;4;9;2;8;8;7;1;39;0;4;11;4;5;3;4;6;37;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5
2011;22422;7;COLEGIO CHARLES DARWIN;10;10201;Castro;3;1;310;0;1;3;2;0;0;0;0;6;0;3;2;4;0;0;0;0;9;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2011;22425;1;ESCUELA PARTICULAR CURAMO;10;10202;Ancud;3;1;110;2;4;7;2;7;4;6;2;34;0;2;5;6;4;1;9;4;31;0;3;0;2;0;0;0;0;5;1;0;0;0;0;0;1;0;2;0;0;0;0;0;4;0;2;6;0;0;0;0;0;0;0;0;0
